id,title,release_date,duration,discription,image,country,budget,boc,status,avg_rating,num_rating,trailer,type,taglines
116,Bahubali: The Beginning (2015) ,2015-07-10,159.0,"    When Sanga and her husband, part of a tribe living around the province of Mahismathi, save a drowning infant, little do they know the background of the infant or what the future holds for him. The kid grows up to as Shivudu, a free-spirit wanting to explore the mountains and in the process learns of his roots and then realizes the whole purpose of his life and ends up confronting the mighty Bhallala Deva!","https://m.media-amazon.com/images/M/MV5BYWVlMjVhZWYtNWViNC00ODFkLTk1MmItYjU1MDY5ZDdhMTU3XkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_UY67_CR0,0,45,67_AL_.jpg","India
",204600305.0,469598144.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi3834163993?playlistId=tt2631186,M,India's Biggest Motion Picture        
117,Border (1997) ,1997-06-13,159.0,"    The year is 1971 when the Pakistani Army is at war with the Indian Soldiers. The Indian battalion is posted in Longewala region in Punjab and are just 150 in number while the Pakistani Army consists of 2000 armed soldiers with tanks. This movie is a landmark in Hindi Cinema and watch how the drama unfolds and the Indian soldiers fight for the pride of their motherland. Commendable performances from Jackie Shroff, Sudesh Berry, Sunil Shetty and Sunny Deol and excellent acting by Akshay Khanna.","https://m.media-amazon.com/images/M/MV5BNWYwYmExOWQtYzNkOS00NWY5LWE4NTEtYTcwY2FiYmQ0OTg5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY67_CR3,0,45,67_AL_.jpg","India
",439098615.0,383814246.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi3625696025?playlistId=tt0118751,M,Men At Their Best. War At Its Worst.        
118,K.G.F: Chapter 1 (2018) ,2018-12-21,159.0,"    The movie dates back to 1951. Here, two incidents take place; The birth of the hero and other in the Kolar Gold Fields (K.G.F) they get gold. The hero is brought up in poverty. When he is very young itself he goes to Mumbai to become a mafia don. His mother's wish was to see her son rich and powerful. After being in Mumbai for some time he returns back. Will he be able to become a Don? Will he set his people free from the age old slavery? Forms the plot of the movie?","https://m.media-amazon.com/images/M/MV5BNDIwMDYxY2UtM2NhYy00NzkwLThhNDYtY2IxZGZhNjYyNmM2XkEyXkFqcGdeQXVyNDY5MTUyNjU@._V1_UY67_CR2,0,45,67_AL_.jpg","India
",447150035.0,478795366.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi1406646809?playlistId=tt7838252,M,K.G.F: Chapter 1 (2018) 
119,Vettaiyaadu Vilaiyaadu (2006) ,2006-08-25,159.0,"    Raghavan (Kamal Hassan), a top cop from the Tamil Nadu Police Department is faced with a series of rapes and brutal murders including those of his boss's family. The culprits are found soon enough but prove extremely evasive while they continue their murderous legacy undeterred.","https://m.media-amazon.com/images/M/MV5BODBlMDg4NTctMGUwNC00OTIyLWFmMjYtODEwM2ViZWEwNjAyXkEyXkFqcGdeQXVyODE0NjUxNzY@._V1_UY67_CR6,0,45,67_AL_.jpg","India
",418255610.0,240000000.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi3355818009?playlistId=tt0455829,M,Welcome to the best Tamil thriller of all time...                
120,Gangaajal (2003) ,2003-08-29,,"    An SP Amit Kumar who is given charge of Tezpur police station in Bihar. The area is full of corruption, inefficiency, bribery, nepotism, favoritism and crime with help from the local police. Gradually Amit realizes that the local politician Sadhu Yadav is the one who benefits the most out of it. Amit arrests Sunder Yadav, Sadhu's son. While Sunder is released soon, some police officers, get frustrated with the system, and pour acid into the eyes of two of Yadav's men, blinding them. A hue and cry is raised by the media, crime almost comes to a standstill, and the police are regarded with respect. SP Amit Kumar must now put an end to this kind of situation.","https://m.media-amazon.com/images/M/MV5BYjRjOWViZTgtYjA4Ny00MWJiLTkxYzktMzdlOGRmMWYwOTdjXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY67_CR2,0,45,67_AL_.jpg","India
",337640032.0,465977136.0,NA,0.0,0.0,,M,Gangaajal (2003) 
121,Ab Tak Chhappan (2004) ,2004-02-27,,"    An honest cop named Sadhu Agashe makes a name for himself by killing criminals in sting operations instead of locking them up in prison. The film follows his method of working, gives an insight into the Mumbai Police Crime Branch, and Agashe's alleged connection with the underworld.","https://m.media-amazon.com/images/M/MV5BMzNkYzEyMDItNWI1OS00YjYxLTljNDUtYzZkYWFhMzdjNjg1XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY67_CR1,0,45,67_AL_.jpg","India
",274699701.0,334957922.0,NA,0.0,0.0,,M,"Doctors cure, engineers build, I kill        "
122,Johnny Gaddaar (2007) ,2007-09-28,,"    Plain-clothed police officers, on patrol in a police van in Mumbai's Khar Danda area, recount the story of five crooks: Sheshadari, Shiva, Prakash, Vikram, Shardul, and their Police Inspector friend, Kalyan. The tale revolves around a bag containing 2.5 Crore Rupees that goes missing - resulting in lies, deception, betrayal, and death.","https://m.media-amazon.com/images/M/MV5BNDE4MmU1YTktMzY1OS00NWQ4LWExZmYtZjI3MzJjNGIxZTcxXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY67_CR0,0,45,67_AL_.jpg","India
",289297951.0,255022902.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi3248011801?playlistId=tt1077248,M,Johnny Gaddaar (2007) 
123,English Vinglish (2012) ,2012-10-5,,"    The story of a quiet, sweet tempered housewife who endures small slights from her well educated husband and daughter everyday because of her inability to speak and understand English. She is resourceful and open-minded but somehow these traits don't get noticed by them. Then one day on a trip to visit her sister in Manhattan she decides to enroll in an English Learners class and meets a host of new people who teach her to value herself beyond the narrow perspective of her family.","https://m.media-amazon.com/images/M/MV5BMjQ5YWVmYmYtOWFiZC00NGMxLWEwODctZDM2MWI4YWViN2E5XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY67_CR1,0,45,67_AL_.jpg","India
",485021397.0,285753255.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi3563109145?playlistId=tt2181931,M,English Vinglish (2012) 
124,Manam (2014) ,2014-05-23,,    Radha (Naga Chaitanya) and Krishna (Samantha) are a married couple with a kid Bittu in early 1980's. They die in an accident. Bittu (Nagarjuna) grows up and happens to see reincarnation of his father and his mother as youngsters. The rest of the story is all about how Bittu tries to unite these two youngsters. And there is another twist in the tale for which you must watch the movie on the big screen!,"https://m.media-amazon.com/images/M/MV5BMTYzMjc3NzEzMV5BMl5BanBnXkFtZTgwNzI3NzU4MzE@._V1_UY67_CR2,0,45,67_AL_.jpg","India
",241726829.0,409141386.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi4164467225?playlistId=tt2926068,M,Manam (2014) 
125,Okkadu (2003) ,2003-01-15,,"    A kabaddi player (Mahesh) comes to Kurnool for match, there he rescues a girl from village goon Obul Reddy (Prakash raj) and takes her to his home and makes arrangements for her higher studies in a foreign country. But she refuses to leave him. Is romance on the cards?","https://m.media-amazon.com/images/M/MV5BZmJiZTIwYzktZDQyMi00OWYzLTliZDEtOTAzYmNjNjZjNTllXkEyXkFqcGdeQXVyMjMyNjkwMTY@._V1_UY67_CR1,0,45,67_AL_.jpg","India
",238508060.0,308549153.0,NA,0.0,0.0,,M,Okkadu (2003) 
126,Ulidavaru Kandanthe (2014) ,2014-03-28,154.0,"    Malpe is a small fishing town on the Arabian Coast, located 6 kilometers to the west of the temple town of Udupi. Malpe's beaches are washed clean everyday by the sea. The waves ensure that nothing gets left behind on the sands. But then, the waves cannot reach everything. It is the time of the year when Udupi and its surroundings are decked up to celebrate Sri Krishna Janmaashtami (The Birth of Lord Krishna). Men and children walk the streets dressed up as characters from mythology. Teams painted as tigers are seen dancing to drum beats all around the town. But violence seems to be brewing in Malpe this Krishna Janmaashtami and it is going change the lives of the ones' involved forever.","https://m.media-amazon.com/images/M/MV5BMTc3ODUxODg3MV5BMl5BanBnXkFtZTgwMDc0MDY4MTE@._V1_UX45_CR0,0,45,67_AL_.jpg","India
",432834897.0,242026297.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi4066621721?playlistId=tt3394420,M,Ulidavaru Kandanthe (2014) 
127,Dabba (2013) ,2013-09-20,104.0,"    The film, set in Mumbai, revolves around a mistaken delivery by the Dabbawalas (lunchbox service) of Mumbai, which leads to a relationship between Saajan, a lonely widower close to retirement, and Ila, an unhappy housewife, as they start exchanging notes through the daily lunchbox.","https://m.media-amazon.com/images/M/MV5BMTUwMzc1NjIzMV5BMl5BanBnXkFtZTgwODUyMTIxMTE@._V1_UY67_CR0,0,45,67_AL_.jpg","India
",422389234.0,354924160.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi2695342873?playlistId=tt2350496,M,Can you fall in love with someone you have never met?                
128,Rock On!! (2008) ,2008-08-29,,"    Sakshi Shroff, the lonely and neglected wife of busy banking executive, Aditya, decides to give him a surprise on his birthday on July 22nd, but ends surprising him not once but multiple times. While Aditya is thrilled to know that both are going to be parents, and did appear surprised by the celebration, bitterness creeps in when he notices that Sakshi had also invited some ghosts (Rob Nancy and Kedar Zaveri) from his past. This gives rise to unpleasant memories involving a failed music group 'Magik' that he had associated with about a decade ago. Sakshi will soon find out why Aditya is displeased with her; why the music group broke up, ending in violence and acrimony especially between her husband and his former friend, Joseph Mascarenhas; why they cannot perform together ever again; as well as contemplate moving out and living with her mom.","https://m.media-amazon.com/images/M/MV5BMTM2NjIwODc4N15BMl5BanBnXkFtZTcwMDgwMzM4MQ@@._V1_UY67_CR0,0,45,67_AL_.jpg","India
",299490376.0,348343629.0,NA,0.0,0.0,,M,Live your dream        
129,Stanley Ka Dabba (2011) ,2011-05-13,96.0,"    Stanley studies in an all-boys Holy Family High School in Andheri East, Mumbai. While his class-mates bring their very own Tiffin-boxes, Stanley does not do so on the pretext that his mother is away, and shares food with Aman Mehra and others much to the chagrin of the Hindi Teacher, Babubhai Verma, who not only cajoles fellow-teachers, but virtually forces children, to share their food with him. With extra classes being imposed on both students and teachers, and the recess-breaks being doubled, parents are also forced to pack more food in lunch-boxes. When students evade Babubhai and continue sharing food with Stanley, he calls the latter aside and warns him that he cannot attend school until and unless he brings his own food. Watch what impact this has on Stanley, teachers, and his class-mates.","https://m.media-amazon.com/images/M/MV5BZWVlMzlmOWItYTgwMi00MjExLTgwNDItNWI4YzY2MTgzMWJlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY67_CR1,0,45,67_AL_.jpg","India
",464222648.0,492739364.0,NA,0.0,0.0,,M,A little story with a BIG heart        
130,Don (1978) ,1978-05-12,96.0,"    A ruthless gangster named Don is killed during a scuffle with the police. Since only DSP Desilva knows of this incident, he recruits another person named Vijay who is a spitting image of Don. Vijay is planted in Don's place in Don's gang and DeSilva has a plan to nab the entire gang in this way. But when Desilva dies during a raid, the secret that Vijay is not Don is also buried with him. Now Vijay is on the run - from the police and the criminal gang - and has to find the last piece of evidence to prove his real identity before it is too late.","https://m.media-amazon.com/images/M/MV5BYTYwZjA0NmMtZWJmYy00ZTZlLWEzZTEtZGJhYTQ1NzFkNDQ3XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UX45_CR0,0,45,67_AL_.jpg","India
",480557022.0,50000000.0,NA,0.0,0.0,,M,Don (1978) 
131,Udta Punjab (2016) ,2016-06-17,,"    What on earth can a rock star, a migrant laborer, a doctor and a cop possibly have in common? Simple, Punjab! 4 lives, 1 connection - 'Udta Punjab' takes you on a trip like never before. Shahid Kapoor, Kareena Kapoor, Alia Bhatt and Diljit Dosanjh play characters from different walks of life, fighting the menace of drugs in their own way. The film journeys into the artificial highs and the real lows that they face while treading the paths fraught with mortal dangers. But above all, Udta Punjab is about the famed Punjabi spirit, that despite being fully down, has the audacity of looking you in the eye and saying - Drugs di maa di!","https://m.media-amazon.com/images/M/MV5BNGQ4MTk2NjQtYmYzMy00MWZkLWE1YTktYWVmNWU2NjNmMzlkXkEyXkFqcGdeQXVyNTE2MzU4OTA@._V1_UY67_CR0,0,45,67_AL_.jpg","India
",225310082.0,273312268.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi3519200025?playlistId=tt4434004,M,Udta Punjab (2016) 
132,Mr. India (1987) ,1987-05-25,,"    Orphan Arun Verma utilizes his adult-hood in raising orphan children, in a house where he is unable to make ends as well as fulfilled the living expenses. International criminal and smuggler, Mogambo, wants his house to store arms and ammunition and thus give him a time-frame to vacate. Arun then decides to arrange for a tenant named Seema Sohni, a local newspaper journalist, to occupy the top flat of the house. Mogambo's men then decides to force Arun to vacate by targeting him and the children. Eventually Arun's dad's friend, Professor Sinha, introduces him to a gadget that will make him invisible, he tries this device and becomes invisible only to retaliates on Mogambo's men calling himself, ""Mr. India"". He also becomes popular among the people by assisting the ones who are subjected to injustice, no one knows who is this, ""Mr. India"", except Jugal. Things comes to a boil when one of Arun's children is killed while the others, Seema and he are abducted by Mogambo, who threatens to ...","https://m.media-amazon.com/images/M/MV5BNjJjNjEyOTEtNDhhZi00MDM1LWExMTYtZmNjNDE1OTQ2OTE0XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY67_CR2,0,45,67_AL_.jpg","India
",315954188.0,404015578.0,NA,0.0,0.0,,M,Mr. India (1987) 
133,Nayak: The Real Hero (2001) ,2001-09-7,,    Employed as a camera-man at a popular television station QTV; Shivaji Rao Gaekwad work his way up and is eventually promoted as a reporter. One of his job involve interviewing the Chief Minister Balraj Chauhan. During the course of the interview he brings to light the true facts of Chauhan to the general public. Agrivated at this Chauhan decides that he will challenge him to become the Chief Minister for a day which he accepts. During his tenure Shivaji attempts to make the wrong right by punishing dishonest people while at the same time ensure that the masses get what they aspire for. But when his life return to normal he will find that nothing is the same anymore as he and his loved ones are made targets by Chauhan's goons this pushes Shivaji to enter politics and eventually elect as the Chief Minister - a Chief Minister who wants to continue the remaining of his day's work.,"https://m.media-amazon.com/images/M/MV5BMGIxZGVlMzEtYjZlZS00NGRkLWEwMjUtNGEwOGUwY2ViZTA2XkEyXkFqcGdeQXVyNjY1NTEzNjE@._V1_UY67_CR1,0,45,67_AL_.jpg","India
",266048526.0,209934537.0,NA,0.0,0.0,,M,Fight the power        
134,Hindi Medium (2017) ,2017-05-19,,    A couple from Chandni Chowk aspire to give their daughter the best education and thus be a part of and accepted by the elite of Delhi.,"https://m.media-amazon.com/images/M/MV5BY2E4NWQ4ZjEtNThlOC00NThjLThmZjgtMWU0MDgzMmYwOGU3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY67_CR0,0,45,67_AL_.jpg","India
",225374565.0,345769910.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi2007415065?playlistId=tt5764096,M,Hindi Medium (2017) 
135,Dasvidaniya (2008) ,2008-11-7,,"    37-year old Mumbai-based Amar Kaul lives a middle-classed lifestyle with his deaf and widowed mother, and is employed as an Accounts Manager with Suraj Pharmaceuticals. His boss, Dasgupta, who is always snacking, abuses him, and often makes him not only work late but also asks him to finish work at home. After going through a medical check-up for an upset stomach, he is told that he has third stage cancer and has only a few months to live. He then sets about to prepare a 10-item 'to do' list which include buying a car; visiting his friend, Dr. Rajiv Jhukla, in Russia; taking guitar lessons; confessing his true feelings to Neha Banot; as well a plan for getting back at Dasgupta. He does not know the shock and trauma that await him when he sets about to complete this final task - and the impact this news will have on his mother.","https://m.media-amazon.com/images/M/MV5BZWU3ZTU2OGUtZGJlYS00Yjc5LTk0ZTctOGZkZGZmODkxYmVmXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY67_CR1,0,45,67_AL_.jpg","India
",272517031.0,365064534.0,NA,0.0,0.0,,M,The Best Goodbye Ever        
136,Vicky Donor (2012) ,2012-04-20,,"    Dr. Baldev Chaddha (Anu Kapoor), a well qualified fertility expert, runs a fertility clinic and a sperm bank in Dariyaganj, New Delhi, that guarantees a high quality and specialized sperm for the purpose. Unfortunately he has more failed cases to his credit than successes. A healthy, high performing donor is the need of the hour. Vicky Arora (Ayushmann Khurrana), a young, good-looking, Punjabi boy from Lajpat Nagar, is the only son and of no financial support to Dolly, a widow, who runs a small beauty parlor from home. As luck would have it, a small brawl in the colony brings Dr Chaddha and Vicky, face to face, where Chaddha, concludes that Vicky could be THAT donor he has been looking for. From here on, Chaddha's days and nights are spent in convincing Vicky to become a donor till he finally gives in. Vicky finds his love interest in Ashima Roy (Yami Gautam), a pretty Bengali girl, who works in a Bank. But soon there hunky dory world comes crashing down because of Vicky's past as a ...","https://m.media-amazon.com/images/M/MV5BYWNlODE1ZTEtOTQ5MS00N2QwLTllNjItZDQ2Y2UzMmU5YmI2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY67_CR3,0,45,67_AL_.jpg","India
",226188443.0,294900934.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi2872812313?playlistId=tt2317337,M,Vicky Donor (2012) 
137,Raazi (2018) ,2018-05-11,,"    Hidayat Khan is the son of an Indian freedom fighter and agent posing as an informant for the Pakistani government. He wishes to make his 20-year-old daughter Sehmat an agent and continue the family tradition of being in service to the country. Sehmat leaves college. She is hastily trained by senior RAW officer Khalid Mir. Her father uses his friendship with Brigadier Syed of the Pakistan Army to get Sehmat married to his son, Iqbal Syed, a military officer. Sehmat quickly settles into her married life, she falls in love with Iqbal. But everything starts to complicated.","https://m.media-amazon.com/images/M/MV5BZmVhN2JlYjEtZWFkOS00YzE0LThiNDMtMGI3NDA1MTk2ZDQ2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY67_CR0,0,45,67_AL_.jpg","India
",394105119.0,300000000.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi2472065049?playlistId=tt7098658,M,An incredible true story        
138,Oye Lucky! Lucky Oye! (2008) ,2008-11-28,125.0,"    Inspired by the incredible true story of Lucky Singh, an extremely charismatic and fearless confidence man and thief who socialized with the rich, famous and influential of Delhi society and then proceeded to rob them blind. He was the bête noire of the police and had stolen millions by the time he was caught. A modern day Robin Hood with a twist, he robbed both the rich and the poor without prejudice. Nothing was too big nor was anything too insignificant to escape his attention. The film opens with his trial and charts his rise from the projects of crime ridden suburban Delhi to the very heart of the corridors of power. Along the way he makes lifelong friends, falls in love an manages to outwit the entire law and order machinery.","https://m.media-amazon.com/images/M/MV5BNjA1MjM2NTM3MV5BMl5BanBnXkFtZTcwODIyMjk5MQ@@._V1_UY67_CR1,0,45,67_AL_.jpg","India
",497711884.0,497229255.0,NA,0.0,0.0,,M,Oye Lucky! Lucky Oye! (2008) 
139,Mumbai Meri Jaan (2008) ,2008-08-22,134.0,"    [THIS PLOT SUMMARY CONTAINS SPOILERS] Shortly after 1800 hours, 11 July 2006, Mumbai was shattered by seven bomb blasts on Western Railway stations: Matunga, Mahim, Khar, Bandra, Jogeshwari, Borivali, and Bhayandar. It took the Police and ambulance over an hour to attend at various sites. This incident changes lives of Thomas, originally from Chennai, who sells tea from his bike; Rupali Joshi, a TV News reporter, who has to deal with the death of her to-be spouse, Ajay Kumar Pradhan; Suresh, in debt, starts to suspect all Muslims, especially Yusuf; Inspector Tukaram Patil, about to retire, goes about collecting bribes as usual, much to the chagrin of his embittered, honest and soon to-be suspended subordinate, Sunil Kadam; while Nikhil Agarwal, a Nationalist and environmentalist, debates whether he should re-locate to the United States, along with his pregnant wife, Sejal.","https://m.media-amazon.com/images/M/MV5BMjI5MTg2OTQyM15BMl5BanBnXkFtZTgwNTE3MjA2MDE@._V1_UY67_CR3,0,45,67_AL_.jpg","India
",273882598.0,453247504.0,NA,0.0,0.0,,M,Salute the Spirit of Bombay        
140,Guru (2007) ,2007-01-12,134.0,"    A school-teacher in India sires a son named Gurukant, but is disappointed as the child fails to live up to his high expectations. When Gurukant grows up, he is unable to secure decent employment in India, so finds a way to go to Turkey, where he finds employment. When he returns back to India, he wants to start his own business, but is unable to do so, as he does not have enough money. So he does some research, gets to meet Sujata, the daughter of a wealthy man named Jignesh, and marries her. After the marriage, Gurukant finds out that Sujata has a dark past, but he ignores this - for his one motive is to be to rise in the eyes of his father - and get rich.","https://m.media-amazon.com/images/M/MV5BMjAzMTkyMTQ0MF5BMl5BanBnXkFtZTcwMjIxNjA0MQ@@._V1_UY67_CR1,0,45,67_AL_.jpg","India
",268565592.0,414938874.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi4258117657?playlistId=tt0499375,M,Villager. Visionary. Winner.                
141,Samsara (2001) ,2006-05-12,134.0,"    A spiritual love-story set in the majestic landscape of Ladakh, Himalayas. Samsara is a quest; one man's struggle to find spiritual Enlightenment by renouncing the world. And one woman's struggle to keep her enlightened love and life in the world. But their destiny turns, twists and comes to a surprise ending...","https://m.media-amazon.com/images/M/MV5BMTY2NTY0OTQzOV5BMl5BanBnXkFtZTcwNTQxNDMzMQ@@._V1_UY67_CR1,0,45,67_AL_.jpg","India
",381054911.0,421166178.0,NA,0.0,0.0,,M,What is more important
142,Pokiri (2006) ,2006-04-28,,"    Pandu is a killer for hire, and will accept any contract provided the amount is right. The Police want him for questioning, while the underworld needs him to silence their opponents. No one really knows this assassin's background. It is only Pandu who knows his real identity and he has no intention of sharing it with anyone.","https://m.media-amazon.com/images/M/MV5BNmI0ZjU4MmItNWQyMS00NDNiLTlhMzctZjIyZDBiOTdlM2FiXkEyXkFqcGdeQXVyNjE2NTgxOTE@._V1_UY67_CR5,0,45,67_AL_.jpg","India
",209710305.0,315758008.0,NA,0.0,0.0,,M,Pokiri (2006) 
143,Veer-Zaara (2004) ,2004-11-12,192.0,"    Squadron Leader Veer Pratap Singh (Shah Rukh Khan) is a rescue pilot with the Indian Air Force. In the line of duty he comes across a stranded Zaara (Preity Zinta) - a girl from Pakistan who has come to India to fulfill her surrogate mothers dying wish. Veer saves her life and his life is never the same again. Twenty two years later Saamia Siddiqui (Rani Mukerji), a Pakistani human rights lawyer on her first case, finds herself face to face with an ageing Veer Pratap Singh. He has languished in a Pakistan jail cell for 22 years and has not spoken to anyone all these years. And no one knows why. Her mission is to discover the truth about Veer and see to it that justice is served. VEER-ZAARA is a saga of love, separation, courage and sacrifice. A love that is divine, a love that is whole-hearted, a love that is completely consuming, a love that grows with separation and deepens with sacrifice. A love that is an inspiration - and will remain a legend forever.","https://m.media-amazon.com/images/M/MV5BY2VlOTc4ZjctYjVlMS00NDYwLWEwZjctZmYzZmVkNGU5NjNjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY67_CR1,0,45,67_AL_.jpg","India
",308968158.0,473160899.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi3209279257?playlistId=tt0420332,M,A Love Legend        
144,Charlie (2015) ,2015-12-24,,"    Charlie is a young guy who always loves traveling and believes in enjoying life to the fullest. He considers life to be a celebration and tries to bring happiness in the lives of people around him. Tessa is a graphic artist with a sensitive outlook towards life. The film depicts the love story of Charlie and Tessa, and how their love influences the lives of the people around them.","https://m.media-amazon.com/images/M/MV5BMmZhMzVlNzEtMjQ3ZS00ZGJlLTk4N2YtMDIyNDNmZThhMGVmXkEyXkFqcGdeQXVyMzIyNDI4NjU@._V1_UY67_CR0,0,45,67_AL_.jpg","India
",246182931.0,212723672.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi4185831449?playlistId=tt5082014,M,Charlie (2015) 
145,Earth (1998) ,1999-07-7,,"    The movie opens in Lahore of 1947 before India and Pakistan became independent. It is a cosmopolitan city, depicted by the coterie of working class friends who are from different religions. The rest of the movie chronicles the fate of this group and the maddening religious that sweeps even this city as the partition of the two countries is decided and Lahore is given to Pakistan.","https://m.media-amazon.com/images/M/MV5BNDE4YmFkMzItMWIwMy00MTFmLTkxNjAtMGQxZjg5MjNhMmJkXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_UY67_CR0,0,45,67_AL_.jpg","Belgium
",430809118.0,221357953.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi1956905241?playlistId=tt0150433,M,Earth (1998) 
146,Aamir (2008) ,2008-06-6,99.0,"    Aamir Ali lives a middle-classed lifestyle in Mumbai along with his dad, Rashid; mom, Taranum; three sisters: Nargis, Shabana, and Falak; and a brother, Jameel. After his dad passes away, Aamir re-locates to Britain, studies, obtains a medical degree, and returns home. Upon arrival at Mumbai Airport, he is hassled by the Customs Officer and his baggage is searched several times. Finally, he is permitted to leave. Outside the airport he is approached by two men on a motorbike, and one of them hands him a cellphone. Aamir accepts the cellphone and thus begins his nightmare that will propel him all the way to Dongri, then to Bhendi Bazar, where he will be given a red suitcase containing cash. He will be told that he must deliver this suitcase at another location within a specified time or else his family will all be killed. Aamir agrees to do so but before he could even arrive at the location, the suitcase gets stolen. The question remains: will Aamir be able to locate it and deliver it ...","https://m.media-amazon.com/images/M/MV5BMGE3MzQ4YzYtNjU4My00ZjYxLTg2ZmYtMTg5OTU0N2QwYTc0XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY67_CR0,0,45,67_AL_.jpg","India
",236699597.0,50000000.0,NA,0.0,0.0,,M,"Kaun Kehta Hai, Aadmi Apni Kismat Khud Likhta Hai? (Who says that man scripts his own destiny by himself?)                "
147,Kapoor & Sons (2016) ,2016-03-17,132.0,"    A story revolving around a dysfunctional family of 2 brothers who visit their family and discover that their parents marriage is on the verge of collapse,the family is undergoing a financial crunch and much more as the drama unfolds.","https://m.media-amazon.com/images/M/MV5BMjE4NDk4MTIwNl5BMl5BanBnXkFtZTgwNDEwODI5NzE@._V1_UY67_CR1,0,45,67_AL_.jpg","Kuwait
",474252733.0,487915905.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi2686302233?playlistId=tt4900716,M,(Since 1921)        
148,Agneepath (1990) ,1990-02-16,,"    Vijay (Amitabh Bachchan) father is brutally lynched by villagers after being framed by Kancha Cheena (Danny Denzongpa), and his family is forced to flee. The young Vijay vows revenge, and grows up protecting his sister and mother by becoming a gangster himself. Eventually he works his way up the ladder until he is face to face with the men who killed his father, but by this time he is little different from them, and his actions have put his family in the line of danger once more.","https://m.media-amazon.com/images/M/MV5BMjE2NDA0ODgyMF5BMl5BanBnXkFtZTgwMTk4MTI5NTE@._V1_UY67_CR2,0,45,67_AL_.jpg","India
",425647684.0,489139464.0,NA,0.0,0.0,,M,The path of fire        
149,Newton (2017) ,2017-09-22,,"    As India, the world's largest democracy, braces itself for another general election- with 9 million polling booths, more than 800 million voters, and costing nearly $5 billion -- Newton Kumar, a rookie government clerk finds himself entrusted with a task that appears deceptively simple: conducting elections in a remote village in the jungles of central India. The bushes teem with Communist guerrillas, who have been waging a decades old war against the state, even as the indigenous tribals live without any access to mainland amenities. Conducting 'free and fair' elections in a minefield like this is no child's play, as Newton learns over the course of this eventful day. Unfazed with the cynicism and danger all around him, Newton is determined to do his duty. But, as they say in the jungle, 'The more things change, the worse they will get'.","https://m.media-amazon.com/images/M/MV5BMDk4Y2Q2MmUtYjE1YS00NjEwLTg0ZGYtOGJkZjUzOTllYzA0L2ltYWdlXkEyXkFqcGdeQXVyNzA0MTg0MzE@._V1_UY67_CR0,0,45,67_AL_.jpg","India
",407557852.0,406266195.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi4044011801?playlistId=tt6484982,M,Electoral Rumble in the jungle.        
